TIME,WBE_1,WBE_2,WBE_3,FSP_X,FSP_Y,FSP_Z
9.445,0.00567205,0.03526040493977,0.00317718,-0.116316,1.18984,-11.6216
9.45,0.00721586,-0.00128376603090243,0.00155878,0.522807,0.742116,-10.7502
9.455,0.0224356,0.00584179087695184,-0.00794524,0.447388,-0.77826,-8.63083
9.46,-0.001004,0.0218834034129349,-0.00443732,-0.146192,0.413519,-9.69313
9.465,-0.000741042,0.0119786760560419,0.00116425,0.254157,-0.297637,-9.31887
9.47,0.0111368,0.00795944181021468,0.00911816,0.186976,0.756984,-9.06863
9.475,-0.00201292,0.0217889001624882,0.00827797,1.32385,1.86739,-10.0052
9.48,-0.0161366,0.0470324870692058,-0.012941,-0.841128,2.28994,-10.5278
9.485,-0.000280219,0.0139772990217989,-0.0111406,-0.236945,-0.440082,-10.8273
9.49,-0.00218149,0.00526537185684149,-0.00513437,1.37863,-1.53246,-11.5208
9.495,0.00198528,0.0331775305746012,0.00323034,-1.03105,1.49617,-11.1911
9.5,-0.0128705,0.0202577720205533,-0.0106332,-0.868716,0.476548,-9.71409
9.505,0.0211035,-0.00335270428935312,0.000754447,1.1469,-0.550714,-8.40483
9.51,0.02465,0.00252200282025833,-0.00982301,1.23442,-0.543013,-9.72945
9.515,-0.00420211,0.00968276688366157,0.00141053,1.62107,0.770403,-8.77999
9.52,-0.00117502,0.00594648994143164,-0.00294205,-0.594331,-1.72072,-12.1897
9.525,-0.00367234,0.0398331843668753,0.00324518,0.638173,1.16375,-9.47342
9.53,0.0018218,0.00456013292402315,0.00411002,-1.18477,0.810092,-11.8552
9.535,0.0152809,0.0220668909199779,-0.00621478,0.332427,-2.02038,-10.1681
9.54,-0.0208386,0.0118495716869617,0.00378914,0.361435,-1.67919,-10.1908
9.545,0.00342341,0.019751966239052,0.00857333,-0.262932,-0.408306,-9.40544
9.55,0.0089177,0.018324233265386,0.0104347,1.98294,-0.110753,-9.93857
9.555,0.00793758,0.0155624105320745,-0.0192361,0.516675,-0.35876,-9.58046
9.56,-0.00709977,0.0430465797391588,-0.014755,0.111789,0.567542,-9.68011
9.565,-0.0163963,0.0166436932030789,-0.00800471,-0.62201,0.934854,-8.78551
9.57,-0.00981544,-0.00435516264901824,-0.0187863,-0.108821,1.08166,-7.51382
9.575,-0.00205017,0.00776556680250378,0.00484931,1.18631,1.16274,-9.77506
9.58,0.00363708,-0.00105359270660393,0.00129605,-0.666879,-0.328009,-11.1717
9.585,-0.00568413,0.00562796581551484,0.00426326,-0.818655,-1.07122,-9.07673
9.59,0.0114598,-0.00294299086535613,-0.00299886,2.10952,-1.12435,-10.4097
9.595,-0.0107464,0.0132601750647454,-0.00047914,-0.415233,0.193022,-8.92329
9.6,-0.00867879,0.0138599516888918,-0.00790184,0.418642,-0.425165,-10.5516
9.605,-0.0154564,-0.0122536849103395,0.00495351,0.340238,1.17299,-9.15572
9.61,-0.0157962,0.0373730201131394,0.000448667,1.90697,-1.12003,-9.28433
9.615,-0.0226192,-0.00495342288026773,-0.00885742,1.0318,-0.0632753,-9.20901
9.62,-0.00658806,0.0356724531907424,0.00940496,0.367434,0.202628,-8.67096
9.625,-0.0124677,-0.0296336600527624,0.0166979,1.18217,1.26884,-8.95827
9.63,-0.00769903,0.00254128496222105,0.00304269,-1.52991,-0.0762648,-9.03977
9.635,0.00305747,0.00900165316741092,0.00667742,1.30851,-0.831041,-10.9559
9.64,-0.00112755,-0.00034726718742635,-0.00150941,-1.02978,1.20292,-9.87269
9.645,-0.00429066,0.0282890996112706,0.0217145,1.09645,-0.375446,-10.9629
9.65,0.00344224,0.0202108698492402,-0.0172622,0.156392,1.27904,-8.94831
9.655,-0.0102827,0.0220890821878395,0.00120701,0.951378,0.0911652,-9.94441
9.66,-0.00291746,0.0235018781210758,0.00701392,-0.0284095,0.699342,-10.9886
9.665,-0.00143782,-0.0173195049674426,0.00476268,0.313005,-1.26322,-11.3286
9.67,-0.0306194,-0.0103138950310935,0.0164035,0.30361,-0.406767,-10.9399
9.675,-0.0179196,-0.0163538995932121,0.000429033,1.9956,1.51847,-9.43963
9.68,-0.0210276,-0.0253640949008797,0.00735336,0.352518,0.300424,-9.84121
9.685,0.00962616,0.00203869582681887,0.0140627,0.682782,-0.902456,-10.5491
9.69,0.00784137,0.00452244607879582,-0.0065864,0.219263,-1.1348,-8.95242
9.695,0.0228846,-0.00667214044235294,0.0127361,0.184102,-0.470636,-7.74413
9.7,0.0174041,-0.00351044238879557,-0.00720084,-0.0861088,1.14483,-9.92155
9.705,0.022468,-0.0241812928292021,0.000207126,1.0187,-0.213396,-10.0826
9.71,0.0281531,-0.0363034681301497,-0.00742694,-0.0240904,-1.2076,-9.44838
9.715,0.0187469,-0.02281025439777,-0.0153172,-1.648,-1.50137,-10.033
9.72,-0.000120271,-0.0203698508862743,-0.00879766,0.446067,-0.414019,-10.2642
9.725,0.00418936,-0.0287427057401475,-0.0109325,0.592577,0.572131,-9.69852
9.73,0.00806156,-0.0058533730434338,-0.0113709,-0.414065,0.580723,-10.265
9.735,-0.000424192,-0.00456487786858264,0.00551376,0.901103,-0.228992,-11.322
9.74,0.00542491,-0.0257573070186839,0.00136268,0.230581,0.599782,-8.43314
9.745,-0.00769805,0.000473401808750842,0.00661855,-0.629026,-0.25504,-9.47582
9.75,-0.00064064,-0.0237117777427799,-0.0140928,0.339095,0.164217,-9.1872
9.755,0.000114132,-0.0116605812933894,-0.000332477,0.448945,-1.52861,-10.203
9.76,-0.00205145,-0.0468587370076049,0.00649828,0.0941274,-0.677037,-9.99616
9.765,0.00438176,-0.0262538617362597,0.0107035,-0.160767,-0.761228,-10.0819
9.77,0.00415455,-0.0739364669506919,0.00860651,-0.447815,-0.539021,-9.32227
9.775,0.00394248,-0.0240353630740707,-0.00696532,0.277,-0.721126,-10.626
9.78,-0.000392987,-0.00567950493442694,0.00447801,0.545639,-0.3335,-10.7898
9.785,-0.00494261,0.00462097118547328,0.00861741,-1.28471,-1.14436,-7.12909
9.79,0.0087715,0.00544123974057188,-0.00125069,1.47361,-1.17023,-9.13089
9.795,-0.004824,-0.0396553960611772,0.00146997,-1.01693,0.515969,-10.6834
9.8,0.00903423,-0.0304484175857371,-0.0190269,1.4352,0.444356,-11.2607
9.805,0.00593212,-0.0278880022569101,-0.00852695,0.0341071,1.26517,-9.64447
9.81,0.00202401,-0.00234615389910506,0.0078276,3.29042,-0.425179,-10.4533
9.815,-0.00403486,0.00180000045024574,0.0146001,-1.0198,0.418053,-9.07255
9.82,0.013671,-0.0085538032544092,0.00270753,0.293738,0.33709,-10.8464
9.825,-0.00951062,-0.0281582520178306,0.0150783,2.07616,-1.16985,-9.36216
9.83,0.000484333,-0.0532212214968192,-0.0143251,-0.838038,0.0438968,-11.2062
9.835,0.000777905,-0.0416242302148188,-0.00203931,0.481259,0.232994,-8.86016
9.84,0.00304437,-0.0366573817982569,-0.0104639,-1.45976,1.63028,-10.607
9.845,-0.00537255,-0.0390253286443898,-0.00339258,-0.267561,-0.277789,-9.20649
9.85,0.0145446,-0.00326162072590474,0.0140871,0.716004,-0.525267,-10.6656
9.855,-0.00337544,-0.0536729543739919,0.00418831,-0.0970112,0.338498,-8.51139
9.86,-0.000829749,-0.031495025016585,0.010977,0.716355,-0.316428,-9.98997
9.865,0.00768751,-0.0285089183533759,0.00272604,-1.14949,0.11898,-9.62434
9.87,0.0120085,-0.0183431713140839,0.0141309,0.40158,1.28979,-9.4832
9.875,-0.00185078,-0.00101925806417075,0.0130265,-0.710183,-0.291991,-10.1327
9.88,0.0323547,-0.0190946291857857,-0.00467428,0.203968,-0.656646,-10.0616
9.885,0.0107207,-0.0283501857965268,0.00336841,-0.0333084,-0.195557,-10.8442
9.89,0.00331815,-0.00557040427654937,0.0131638,0.473644,1.06346,-10.2247
9.895,0.0292835,-0.00535420223244161,-0.00669191,0.207738,0.730738,-9.22817
9.9,0.0242971,-0.0325196857155416,-0.00687069,0.668456,-0.233372,-8.90409
9.905,0.0305329,-0.0289019705972769,-0.010012,1.22381,-0.0946891,-10.9802
9.91,0.00779706,0.00454240914198544,-0.0130848,-0.12291,-1.04154,-11.9693
9.915,0.0114803,-0.0238061790018458,-0.00242162,0.2152,0.188008,-10.4438
9.92,-0.0114558,-0.0400981412384928,0.00420468,-0.639092,-1.27859,-9.92755
9.925,-0.00280746,-0.0116216717331408,-0.00864121,-0.290775,1.23682,-9.87932
9.93,-0.0199146,-0.0341035918821549,0.00895997,-1.05533,1.0622,-11.0973
9.935,0.0117423,-0.0325841909285252,0.00991126,1.23361,0.32955,-9.76241
9.94,0.00338858,-0.0127618628981257,0.0232258,-1.58847,-0.0237581,-10.099
9.945,0.00531544,-0.00881863028172623,-0.002323,-0.417211,1.84858,-10.676
9.95,0.00732124,0.0191482245958057,-0.0119584,-1.31932,0.253229,-8.17043
9.955,-0.00783118,-0.0161931063514293,-0.00293331,-0.796028,1.39084,-12.0122
9.96,0.00163941,0.00828128388113422,0.00453608,1.14016,-0.504968,-9.39038
9.965,0.0101047,-0.00862665434492272,0.00810477,-2.05354,0.919003,-8.46503
9.97,0.0165584,0.01060852705959,-0.00419793,-0.0503127,2.64028,-9.62288
9.975,-0.00107396,0.0294896031754584,-0.0202628,2.55472,0.46356,-10.054
9.98,0.0260081,0.00194331098636834,0.0116038,-0.172746,0.476842,-9.12615
9.985,-0.0285024,0.00159055257907682,0.00277981,0.36687,0.040627,-10.248
9.99,0.00566777,0.0248130468156344,-0.00986226,-0.12863,0.932468,-9.04908
9.995,-0.0020469,-0.00969761363477702,-0.0109967,-0.169132,-0.353485,-10.1977
10,0.00474327,0.030162595997595,-0.00401608,-0.967001,-0.146329,-10.8935
10.005,-0.0133911,0.00485228993919154,0.0190303,-0.411653,1.46581,-9.93702
10.01,-0.113072,0.0170148606241739,0.0140957,-1.47355,-1.09777,-9.85827
10.015,-0.216008,0.0112959598256914,0.0548485,-1.16407,-0.362208,-10.4555
10.02,-0.326816,0.0362850491099358,0.0613397,-0.0983377,-1.11718,-8.57913
10.025,-0.420057,0.0204099525070175,0.140356,0.199383,0.371366,-10.4156
10.03,-0.52459,-0.053199274702036,0.200807,0.441119,1.05296,-11.4925
10.035,-0.639059,0.00940267066246131,0.284161,1.58923,1.75037,-9.21424
10.04,-0.721818,-0.0284225238354728,0.385334,1.46103,1.60816,-9.20452
10.045,-0.814389,-0.0283881011934161,0.509933,0.0614461,0.805007,-8.82996
10.05,-0.9096,-0.0598120900958223,0.635238,-2.47224,-0.460371,-7.87764
10.055,-0.953484,-0.106743674581247,0.775584,0.668049,0.598597,-10.0031
10.06,-0.980384,-0.0704488073803612,0.914562,0.997018,1.22856,-9.54706
10.065,-0.981938,-0.127203813555246,1.05395,0.862984,0.338541,-9.65795
10.07,-0.896351,-0.128087510089585,1.22597,0.88998,0.677363,-9.74523
10.075,-0.772501,-0.151277128241359,1.40191,0.872758,-1.52783,-9.6013
10.08,-0.597213,-0.139566635456819,1.56348,1.77111,-0.480075,-8.23896
10.085,-0.430329,-0.107347293898003,1.6726,0.863739,-1.57193,-11.0233
10.09,-0.220987,-0.0889946546469282,1.81615,0.347527,-0.481962,-9.2846
10.095,-0.0559086,-0.0845224875197933,1.90142,0.990394,0.804548,-10.158
10.1,0.159036,-0.0777416649117512,2.01746,0.425177,-0.837909,-9.16181
10.105,0.338529,-0.080898325205264,2.10081,1.81184,0.181957,-10.0877
10.11,0.549633,-0.0110097301017819,2.16765,0.860318,1.0393,-9.42564
10.115,0.717751,-0.0144609897374171,2.23378,-0.251128,-0.358291,-9.40125
10.12,0.895189,0.0114400085608369,2.29436,-1.59871,-0.303334,-10.1802
10.125,1.06117,0.0235474888756976,2.29513,-1.58688,-0.634762,-10.7646
10.13,1.21172,0.075553081796362,2.35676,-0.123707,0.0717115,-13.9668
10.135,1.35858,0.116418811533022,2.39836,-1.51857,-0.229432,-9.58853
10.14,1.49517,0.128769773040798,2.41251,-0.309638,0.607267,-9.63651
10.145,1.62184,0.153740306707493,2.44163,0.269626,0.0261985,-10.9953
10.15,1.76773,0.185657105518902,2.43609,0.283866,0.0289869,-9.79025
10.155,1.87873,0.208666823003666,2.41828,-2.57048,-0.726919,-10.1981
10.16,1.99163,0.27003413846276,2.4177,0.860435,0.682336,-11.7802
10.165,2.08172,0.267895843884134,2.39533,0.752234,-0.338784,-9.77516
10.17,2.16057,0.3427065105083,2.37517,1.45033,-0.307503,-10.2866
10.175,2.23615,0.296198015419981,2.35202,1.12929,-1.04545,-9.7133
10.18,2.28364,0.304481684565032,2.32532,-0.21879,-1.25156,-9.24561
10.185,2.35166,0.306647208932183,2.30191,-0.117332,-1.2364,-11.0616
10.19,2.40458,0.327732684740789,2.26169,-0.833332,-0.0304349,-9.62736
10.195,2.44597,0.304678221696871,2.24247,0.522703,0.433711,-10.321
10.2,2.44845,0.315856723934311,2.17854,0.419758,0.400265,-8.67618
10.205,2.475,0.292332701847676,2.14439,-2.42311,-2.36561,-9.91593
10.21,2.50457,0.319067867593924,2.11289,-0.342611,-0.783014,-10.1267
10.215,2.52736,0.298631179279438,2.07626,-0.285334,0.197833,-10.4302
10.22,2.53881,0.279609996667536,2.00021,0.468083,0.318535,-11.2735
10.225,2.51638,0.241331632079553,1.96004,1.24395,-0.733043,-10.7667
10.23,2.49883,0.257346584420465,1.90635,0.294919,-0.0810298,-10.0162
10.235,2.51023,0.263478511209599,1.87092,-1.2563,0.359538,-11.3478
10.24,2.49568,0.231794833159591,1.81462,-1.13272,0.52261,-10.334
10.245,2.4639,0.202516342568551,1.74116,0.977941,-0.701008,-11.808
10.25,2.43462,0.19015710646316,1.71244,0.469597,0.788085,-9.07998
10.255,2.41958,0.172923324562208,1.67257,1.60854,-0.621586,-10.1665
10.26,2.36409,0.144123025029339,1.62339,0.360073,-0.598734,-11.5035
10.265,2.33111,0.0994761785733141,1.58442,-0.113235,-0.400711,-8.90379
10.27,2.26021,0.0730988508455149,1.512,1.39285,1.42663,-11.1751
10.275,2.20852,0.032356954471141,1.46418,-0.161539,-0.278937,-10.1687
10.28,2.15088,0.0258387158677792,1.42747,0.126625,0.0075927,-8.69244
10.285,2.04727,-0.00645365807192309,1.34942,1.08864,-0.757989,-11.2217
10.29,1.95238,-0.0374883311277119,1.32643,0.504361,0.357187,-12.968
10.295,1.84865,-0.0845163734912134,1.27595,1.50291,0.455004,-12.151
10.3,1.74997,-0.117001273587879,1.21137,-0.117721,-0.568156,-11.4665
10.305,1.6662,-0.146658419659826,1.17843,1.59723,0.286297,-11.1823
10.31,1.53693,-0.148354459971636,1.14103,0.713165,0.121146,-11.6937
10.315,1.43882,-0.173719082071021,1.09806,0.0666159,-0.416015,-10.7543
10.32,1.33768,-0.192996807955873,1.05062,0.653758,-0.120827,-10.113
10.325,1.21464,-0.221471540398826,1.02286,-0.307446,1.33619,-10.6207
10.33,1.0726,-0.26494032960398,0.959607,1.02332,0.426943,-11.7753
10.335,0.976576,-0.246103309753922,0.935649,0.759415,0.496065,-10.8601
10.34,0.827641,-0.325312037964955,0.904786,-0.604319,0.874638,-11.4518
10.345,0.706642,-0.381540616769852,0.876965,0.366065,1.34735,-11.3882
10.35,0.616131,-0.359647971661976,0.860868,-0.431464,-0.993034,-10.781
10.355,0.509805,-0.435266569724184,0.796703,-0.0316869,0.983024,-11.3434
10.36,0.393594,-0.40724783609574,0.782156,0.292624,-0.324848,-10.2336
10.365,0.27361,-0.476662471092494,0.743617,0.0886049,0.387201,-8.68678
10.37,0.186961,-0.494241383295626,0.722617,1.59869,-1.14816,-11.1325
10.375,0.0443227,-0.506978209566278,0.701089,0.398413,-0.148311,-10.8857
10.38,-0.0402003,-0.557173182348268,0.681475,1.25219,-0.965535,-13.731
10.385,-0.154809,-0.582371393889215,0.638962,0.315264,1.94316,-11.7397
10.39,-0.243493,-0.620951283238936,0.616703,-0.292566,-1.34559,-11.5727
10.395,-0.320181,-0.659237059986112,0.610851,0.423242,0.236072,-10.7632
10.4,-0.412433,-0.644933881299419,0.581609,0.81353,0.24263,-12.3129
10.405,-0.484802,-0.712207592117529,0.572725,-0.424552,0.746198,-10.9198
10.41,-0.542387,-0.747794439027417,0.535909,1.22,-0.6187,-11.7481
10.415,-0.640506,-0.770421027416168,0.525771,0.512386,-0.894361,-13.7979
10.42,-0.71061,-0.786434337325171,0.520494,0.393756,-0.0209398,-11.0148
10.425,-0.788493,-0.801423865727809,0.484643,-0.671055,-1.95018,-10.2854
10.43,-0.834363,-0.832618698973552,0.496192,1.68508,2.22168,-11.0933
10.435,-0.879056,-0.867991091920235,0.47906,-0.317912,0.70265,-11.6353
10.44,-0.915628,-0.875466160854379,0.443027,1.09846,-0.728588,-11.4531
10.445,-0.957745,-0.898089613282307,0.442144,-1.05195,-1.12062,-11.0039
10.45,-0.986892,-0.944340667061831,0.423844,0.0161912,-0.179319,-11.5914
10.455,-1.02456,-1.00260095341612,0.407287,0.754035,1.01118,-9.87357
10.46,-1.03034,-0.970451474338805,0.405759,-2.06439,1.6757,-8.72512
10.465,-1.05382,-1.01565262997393,0.374639,1.02891,0.707308,-9.39255
10.47,-1.05938,-1.00383881780509,0.368962,0.464943,-1.14215,-9.9407
10.475,-1.10454,-1.00110543689939,0.37824,0.0271394,-0.950605,-8.28924
10.48,-1.09936,-1.06350136048702,0.357332,-1.13908,-1.07955,-10.5513
10.485,-1.09561,-1.04930119314001,0.343248,0.439967,0.40158,-9.25795
10.49,-1.12909,-1.01840084309323,0.341458,-0.777854,1.73119,-8.96923
10.495,-1.12932,-1.03975036781189,0.347783,-0.201442,-1.156,-10.2241
10.5,-1.12534,-1.06059257380447,0.346913,-0.753801,0.927518,-9.78149
10.505,-1.13245,-1.03732163530346,0.319609,0.577003,0.519435,-9.52296
10.51,-1.10714,-1.01539240200499,0.331681,-0.702898,-2.33417,-9.72315
10.515,-1.11827,-1.00589641518667,0.31886,-1.83919,0.652436,-9.54618
10.52,-1.0835,-1.00510856143437,0.322855,-0.255593,0.130566,-9.83957
10.525,-1.06903,-0.992398472607096,0.311198,-0.298136,-0.52495,-7.82028
10.53,-1.06053,-0.947843810392333,0.321048,-1.49762,-1.09071,-8.49773
10.535,-1.04812,-0.91486457612893,0.294772,-0.237493,0.910356,-9.41146
10.54,-1.0184,-0.897422853161278,0.294304,-0.355846,-0.126623,-9.79591
10.545,-1.00726,-0.864599427973762,0.296142,1.526,-0.428153,-10.7067
10.55,-0.993476,-0.783124146137423,0.284086,1.93243,-0.292144,-10.4984
10.555,-0.948933,-0.795369694083409,0.280358,1.1429,0.0954126,-10.2515
10.56,-0.943314,-0.745842662061409,0.291012,2.65341,-0.183527,-9.9419
10.565,-0.938873,-0.720239448108129,0.256358,0.208069,0.424391,-11.1677
10.57,-0.901747,-0.678932515200285,0.24597,0.493274,-2.42809,-9.26147
10.575,-0.876456,-0.645190393715184,0.251254,0.978732,1.36994,-11.6675
10.58,-0.8461,-0.58775542514444,0.227002,-1.2305,1.56422,-10.8492
10.585,-0.824979,-0.553094029632069,0.247833,0.274434,1.49613,-10.5179
10.59,-0.786554,-0.504360564022464,0.236515,0.330365,-1.70127,-9.57968
10.595,-0.759568,-0.445462157411636,0.237962,1.29922,0.973236,-9.50878
10.6,-0.768465,-0.389556414857561,0.221853,-0.171688,-1.09103,-11.6504
10.605,-0.716189,-0.377258646401921,0.197894,0.256913,-0.192878,-9.47579
10.61,-0.696686,-0.310838139712003,0.206444,-0.485343,-0.0858899,-11.0734
10.615,-0.64036,-0.234579087138645,0.207239,0.710758,0.0486951,-7.92048
10.62,-0.634687,-0.218848493201529,0.189425,1.28773,0.475008,-9.46111
10.625,-0.591759,-0.159303522854273,0.168446,-0.0294544,0.463209,-8.99321
10.63,-0.585453,-0.101197577049751,0.17634,0.0482254,-0.974442,-9.35171
10.635,-0.54848,-0.0783281728874433,0.160569,0.720805,1.50754,-11.4857
10.64,-0.53262,-0.0510436061948734,0.140113,1.05985,-0.848851,-9.95826
10.645,-0.495094,0.0643158582625005,0.149172,-0.421617,-0.222156,-9.94741
10.65,-0.484476,0.0566633353306867,0.149839,1.71612,-1.69221,-9.62868
10.655,-0.453932,0.125799482409783,0.163186,-0.24784,-0.541398,-8.83844
10.66,-0.415011,0.14975445078237,0.142579,0.419092,-1.36482,-8.86187
10.665,-0.390884,0.183913125980655,0.140888,0.348876,0.020434,-11.1563
10.67,-0.367806,0.243461743167496,0.116918,-0.411578,2.04024,-10.6287
10.675,-0.33768,0.284719453699571,0.129743,-1.07122,-0.392803,-9.69903
10.68,-0.29751,0.310346468152892,0.120699,-0.596162,-0.557182,-8.93651
10.685,-0.294585,0.341493407113969,0.107604,-0.413657,-0.138077,-9.99358
10.69,-0.258814,0.405907106680267,0.120693,0.0237616,-0.300146,-10.4579
10.695,-0.233868,0.438850663946473,0.109938,0.45347,-0.400819,-10.3749
10.7,-0.208025,0.460794539850882,0.0877702,-0.302877,0.260833,-10.8673
10.705,-0.193425,0.525878453875327,0.0755463,0.11611,1.94218,-9.80639
10.71,-0.155182,0.57002526893897,0.0842477,-0.200381,2.15564,-9.77965
10.715,-0.125489,0.580047807759442,0.0951226,-0.463793,-0.730933,-10.7562
10.72,-0.11919,0.602550042658666,0.0783924,0.96703,2.54995,-9.99285
10.725,-0.0720138,0.623832254440846,0.0450648,-0.658746,-0.980743,-11.2385
10.73,-0.0859125,0.66499458733594,0.0612766,-0.372044,-1.67865,-11.5675
10.735,-0.0598067,0.714652063561535,0.0291951,0.985867,-0.296283,-10.1264
10.74,-0.0559593,0.710449156336424,0.0353676,-0.999261,-0.4414,-10.2918
10.745,-0.0182898,0.741246882243677,0.0372407,0.944142,-1.60301,-10.8261
10.75,0.00405315,0.744578113984468,0.0413425,1.05347,1.39107,-11.6863
10.755,0.00834278,0.742902508926494,0.0189865,-0.196547,-1.11001,-8.66236
10.76,0.0282003,0.762842160218557,0.0238213,-0.40764,-0.669862,-11.4828
10.765,0.0296051,0.764853599223573,0.0174617,-0.765626,0.788646,-11.2436
10.77,0.0618463,0.734922701604717,0.0137549,0.820166,0.860449,-9.20174
10.775,0.0951368,0.779481658968452,0.00238732,0.0350707,0.713885,-12.1805
10.78,0.0912586,0.78409265105083,-0.0150545,-0.146761,1.33761,-9.12439
10.785,0.0892184,0.764174629205429,-0.0166872,-0.675962,-0.572672,-10.5062
10.79,0.106704,0.759057150502023,-0.00810754,-1.75342,-0.390441,-10.0909
10.795,0.114693,0.783923772470454,-0.0362512,-0.331638,-0.742773,-10.4922
10.8,0.135757,0.763052958130511,-0.0286524,0.965122,1.72564,-12.2898
10.805,0.112948,0.770787164758914,-0.039141,-1.03303,-0.789768,-10.2147
10.81,0.13552,0.776355016362513,-0.0505086,-2.03348,-1.60548,-11.5497
10.815,0.154551,0.741506908584633,-0.0274548,0.876769,0.571662,-10.1406
10.82,0.145539,0.732845100649435,-0.0551617,2.09649,-0.944993,-8.26424
10.825,0.161137,0.707096619752529,-0.0571532,-0.327062,0.287724,-10.5483
10.83,0.157091,0.711810372176494,-0.0722296,-0.219411,0.56606,-11.5151
10.835,0.156304,0.725439937076012,-0.0566153,-0.710552,0.697087,-10.3328
10.84,0.175469,0.694670747423543,-0.0825989,-0.311879,1.39971,-9.84542
10.845,0.176894,0.703725504058752,-0.0751882,1.52122,-0.468512,-10.7491
10.85,0.197578,0.639739834298554,-0.0986249,1.95018,0.0295217,-11.3763
10.855,0.190318,0.6159899738124,-0.0811893,1.14587,0.41183,-10.3467
10.86,0.205921,0.611149083761379,-0.0839931,-0.688875,-0.572425,-10.5544
10.865,0.182267,0.567578737684608,-0.0930261,0.874929,1.24636,-11.0511
10.87,0.20141,0.557123359148171,-0.108237,-0.640491,0.364299,-10.6648
10.875,0.200577,0.54064945380985,-0.112319,0.451549,-0.202663,-10.0418
10.88,0.187012,0.497812867416442,-0.108684,-1.60457,-1.62463,-10.8402
10.885,0.174004,0.505119661885652,-0.107613,-0.737664,-0.00251156,-10.8125
10.89,0.186011,0.469200336513593,-0.123845,0.3687,-1.11661,-9.8005
10.895,0.173101,0.448307664297985,-0.117048,0.177801,-0.298181,-10.5212
10.9,0.172083,0.432398832763276,-0.134163,0.469627,0.324061,-11.0626
10.905,0.188009,0.429094035838657,-0.138139,0.395691,0.386641,-9.85292
10.91,0.1632,0.421350878954289,-0.137057,0.811792,-0.531643,-8.73051
10.915,0.174534,0.331201961090787,-0.115235,0.749098,-1.30514,-10.8525
10.92,0.138568,0.360846871014266,-0.149658,1.2619,1.38629,-10.9296
10.925,0.136415,0.309547339255037,-0.149269,0.822899,-0.0530991,-8.79342
10.93,0.154465,0.290689461639594,-0.140018,0.00836659,-0.995296,-9.50079
10.935,0.133134,0.281913493661595,-0.156983,0.40735,-1.38347,-8.87097
10.94,0.123726,0.268071177282369,-0.167792,0.868001,0.590098,-11.5184
10.945,0.126236,0.218888256064002,-0.154894,-0.927615,0.127896,-9.10376
10.95,0.0948149,0.256590692789365,-0.15146,0.742931,-1.66813,-10.7268
10.955,0.0610116,0.180251376342937,-0.145905,1.46853,-0.0933597,-9.93317
10.96,0.0563822,0.203926391016816,-0.166271,-0.0981907,-0.550629,-10.4958
10.965,0.0529077,0.177258454380194,-0.155161,-0.935481,-2.22108,-10.4614
10.97,0.0175335,0.162736807869721,-0.161113,1.95493,-1.37763,-10.0629
10.975,0.0168938,0.127487072904156,-0.147794,-0.222122,0.26283,-8.69408
10.98,0.0123426,0.141031073014435,-0.132231,1.38502,-0.571495,-8.2512
10.985,-0.0209243,0.0945617518420745,-0.13669,0.427315,0.855995,-9.86407
10.99,-0.0109651,0.114791525646377,-0.142229,0.444443,0.0994623,-9.22105
10.995,-0.0307069,0.0548532676464751,-0.128288,0.637023,-1.14658,-10.4455
11,-0.031222,0.0738505403891784,-0.130576,-0.95311,0.342565,-11.4244
11.005,-0.0266736,0.0434756525504388,-0.121213,-0.568125,-1.36442,-9.84541
11.01,-0.0509129,0.0545615553210042,-0.124254,-1.90343,-1.1435,-10.2093
11.015,-0.0775747,0.0410343912795878,-0.129261,0.940613,0.751924,-9.30962
11.02,-0.0626176,0.0272567456835603,-0.126308,0.0705819,-0.394566,-9.27779
11.025,-0.0745061,0.0364117427668777,-0.11659,-0.827812,0.129814,-10.1236
11.03,-0.0872415,0.0288264844762915,-0.122854,-1.17149,0.944583,-9.25347
11.035,-0.121942,0.00742029717498536,-0.121928,2.60072,0.843985,-9.59643
11.04,-0.112277,-0.0318687941595013,-0.126417,0.636233,1.02487,-10.3358
11.045,-0.139551,0.00686277769913395,-0.122209,0.594006,-1.00649,-8.40614
11.05,-0.12056,0.0114023548916953,-0.0897155,0.370394,1.43474,-12.282
11.055,-0.14072,-0.0149508281519981,-0.106295,1.29264,-0.185613,-10.0617
11.06,-0.142782,-0.0275600042440531,-0.0988041,0.308157,-0.995471,-11.5899
11.065,-0.176073,0.00645333609315781,-0.101026,0.0291177,-0.276927,-10.1425
11.07,-0.141138,-0.00114056009072083,-0.117925,0.618533,1.67852,-8.82218
11.075,-0.169463,-0.00753648620221224,-0.0958872,0.106171,-0.00938599,-11.0108
11.08,-0.176931,-0.0209075431850387,-0.109942,1.50019,-1.20098,-9.4101
11.085,-0.193764,0.041467745754658,-0.0844281,-0.51575,0.645826,-9.03924
11.09,-0.197507,0.00146664716998845,-0.0955537,-0.687661,-0.193616,-8.24189
11.095,-0.208519,-0.0222113273483126,-0.113119,-0.0743077,-1.48066,-8.12928
11.1,-0.216155,0.0142299407598161,-0.082628,0.0789911,0.602824,-8.80303
11.105,-0.241174,-0.00456869177349641,-0.0724197,0.585254,-1.25269,-9.52472
11.11,-0.227293,0.0347736069573418,-0.0709262,-1.43139,1.38552,-9.97509
11.115,-0.221604,0.0284278322696093,-0.076077,1.8642,-1.89031,-10.256
